flight_number,departure_station_code,arrival_station_code,scheduled_departure_dtl,entree_product_id,entree_description,entree_code,planned_entree_count,consumed_entree_count
2121,IAX,SEX,9/13/2022,61360,Brioche cheeseburger,B,1,0
453,SFX,ORX,9/14/2022,58563,Tomato and kale baked egg,E,2,0
2034,SFX,ORX,9/16/2022,61360,Brioche cheeseburger,B,4,0
1822,ORX,DEX,9/19/2022,60983,Zatar chicken,C,17,0
198,NRX,GUX,9/24/2022,53291,Loco moco,B,8,0
2446,ORX,PHX,9/24/2022,58272,Horchata steel cut oatmeal,OM,3,0
2247,IAX,RSX,9/25/2022,61529,Zatar chicken,C,5,4
2072,IAX,SNX,9/27/2022,58766,Gingerbread French Toast,FT,2,0
1979,DEX,CVX,9/21/2022,58563,Tomato and kale baked egg,E,3,0
1887,EWX,SNX,9/29/2022,58764,Mediterranean Falafel Bowl,FB,1,0
2289,ORX,IAX,9/27/2022,58563,Tomato and kale baked egg,E,1,3
2289,ORX,IAX,9/27/2022,58019,Belgium waffle,WF,9,6
2053,ORX,DFX,9/29/2022,58981,Scrambled eggs,O,6,6
2181,DEX,SFX,9/24/2022,58272,Horchata steel cut oatmeal,OM,1,0
2290,ORX,PDX,9/27/2022,58981,Scrambled eggs,O,9,9
493,EWX,IAX,9/27/2022,58766,Gingerbread French Toast,FT,1,0
1988,LAX,EWX,9/30/2022,60983,Zatar chicken,C,11,0
493,EWX,IAX,9/24/2022,58019,Belgium waffle,WF,6,0
1742,IAX,DEX,9/30/2022,61360,Brioche cheeseburger,B,1,1
1525,IAX,EWX,9/20/2022,58563,Tomato and kale baked egg,E,1,1
1038,DEX,CHX,9/23/2022,58563,Tomato and kale baked egg,E,2,0
2157,IAX,SFX,9/25/2022,61360,Brioche cheeseburger,B,4,0
352,DCX,SFX,9/26/2022,60987,Impossible Meatball Bowl,V,6,4
1872,IAX,PHX,9/1/2022,61360,Brioche cheeseburger,B,2,0
1827,SFX,DEX,9/11/2022,58574,Belgium waffle,WF,2,2
760,RSX,EWX,9/12/2022,60987,Impossible Meatball Bowl,V,6,1
1571,SEX,LAX,9/16/2022,58019,Belgium waffle,WF,10,0
2446,ORX,PHX,9/19/2022,58981,Scrambled eggs,O,8,8
2215,IAX,FLX,9/30/2022,58272,Horchata steel cut oatmeal,OM,2,0
1810,IAX,FLX,9/26/2022,58272,Horchata steel cut oatmeal,OM,1,0
724,ORX,PHX,9/14/2022,61360,Brioche cheeseburger,B,14,0
748,DEX,RNX,9/2/2022,61360,Brioche cheeseburger,B,2,0
2173,DEX,PHX,9/5/2022,58764,Mediterranean Falafel Bowl,V,1,0
428,BOX,ORX,9/28/2022,60987,Impossible Meatball Bowl,V,6,0
1945,ORX,PHX,9/9/2022,61529,Zatar chicken,C,8,6
5326,COX,IAX,9/14/2022,57994,Classic selection cheese tray,O,12,0
2121,IAX,SEX,9/20/2022,61529,Zatar chicken,C,7,3
2427,IAX,BOX,9/29/2022,58563,Tomato and kale baked eggwhite pastry with fire ro,E,1,0
2651,LAX,HNX,9/14/2022,54759,Seared beef short rib,B,7,7
471,MCX,SFX,9/4/2022,58981,Scrambled eggs,O,10,0
1439,IAX,SJX,9/5/2022,60987,Impossible Meatball Bowl,V,3,0
1729,SFX,CLX,9/18/2022,61360,Brioche cheeseburger,B,3,0
1793,IAX,EWX,9/19/2022,60987,Impossible Meatball Bowl,V,5,3
2189,DEX,FLX,9/23/2022,60983,Zatar chicken,C,9,8
2611,IAX,IAX,9/6/2022,61360,Brioche cheeseburger,B,2,0
2059,IAX,IAX,9/30/2022,58981,Scrambled eggs,O,10,6
1299,ORX,GEX,9/10/2022,60549,Vegetarian chili and polenta cake,V,1,0
1454,EWX,LAX,9/21/2022,58488,Tapas,O2,25,0
1599,PWX,ORX,9/16/2022,61529,Zatar chicken,C,7,0
2631,SFX,PHX,9/17/2022,60987,Impossible Meatball Bowl,V,5,2
1991,EWX,PDX,9/21/2022,58272,Horchata steel cut oatmeal,OM,1,1
781,IAX,LAX,9/27/2022,60983,Zatar chicken,C,22,18
470,IAX,ORX,9/27/2022,61524,Scrambled eggs,O,5,2
1502,IAX,LGX,9/30/2022,60987,Impossible Meatball Bowl,V,7,0
2142,DEX,RNX,9/19/2022,61530,Impossible Meatball Bowl,V,2,0
5635,DEX,TYX,9/30/2022,60985,Zatar chicken,C,7,5
792,BZX,ORX,9/28/2022,61530,Impossible Meatball Bowl,V,5,0
530,SEX,IAX,9/4/2022,58981,Scrambled eggs,O,10,9
381,ORX,PDX,9/6/2022,61360,Brioche cheeseburger,B,5,5
2442,TPX,EWX,9/7/2022,61529,Zatar chicken,C,7,0
2611,IAX,IAX,9/11/2022,58764,Mediterranean Falafel Bowl,V,1,0
1685,SFX,LIX,9/13/2022,54759,Seared beef short rib,B,14,0
236,ORX,DEX,9/17/2022,60983,Zatar chicken,C,22,10
2343,DEX,MFX,9/22/2022,60983,Zatar chicken,C,10,0
1529,ORX,JAX,9/24/2022,61524,Scrambled eggs,O,6,6
2216,EWX,LAX,9/2/2022,52192,ASIAN VEGETARIAN MEAL,AV,1,1
529,ORX,SFX,9/3/2022,60987,Impossible Meatball Bowl,V,5,2
506,SFX,IAX,9/6/2022,60987,Impossible Meatball Bowl,V,8,0
2309,IAX,SJX,9/6/2022,60983,Zatar chicken,C,14,8
2651,LAX,HNX,9/6/2022,60458,Crispy Hawaiian garlic tofu,V,6,0
540,PHX,SFX,9/2/2022,58981,Scrambled eggs,O,8,0
1116,SFX,DEX,9/2/2022,61360,Brioche cheeseburger,B,2,0
1828,IAX,LAX,9/6/2022,60987,Impossible Meatball Bowl,V,4,4
480,CVX,DEX,9/6/2022,61530,Impossible Meatball Bowl,V,5,4
2243,ORX,LAX,9/8/2022,58272,Horchata steel cut oatmeal,OM,3,0
1125,DEX,SMX,9/10/2022,58766,Gingerbread French Toast,FT,2,0
422,IAX,SAX,9/10/2022,60987,Impossible Meatball Bowl,V,8,3
2309,IAX,SJX,9/1/2022,61530,Impossible Meatball Bowl,V,4,0
1620,IAX,CUX,9/7/2022,58981,Scrambled eggs,O,16,0
590,DEX,EUX,9/11/2022,60987,Impossible Meatball Bowl,V,10,4
1265,EWX,MSX,9/1/2022,60987,Impossible Meatball Bowl,V,5,0
1553,IAX,ANX,9/5/2022,60983,Zatar chicken,C,22,8
413,SFX,MEX,9/6/2022,61530,Impossible Meatball Bowl,V,5,1
2225,LAX,IAX,9/6/2022,60983,Zatar chicken,C,12,4
798,RSX,ORX,9/7/2022,61529,Zatar chicken,C,7,0
1760,IAX,DCX,9/7/2022,61360,Brioche cheeseburger,B,2,0
2281,LAX,BOX,9/10/2022,58981,Scrambled eggs,O,10,0
406,DEX,CLX,9/16/2022,60549,Vegetarian chili and polenta cake,V,1,0
619,IAX,TPX,9/18/2022,58563,Tomato and kale baked egg,E,2,0
1680,SFX,CUX,9/21/2022,58981,Scrambled eggs,O,20,18
1212,DEX,PIX,9/4/2022,61360,Brioche cheeseburger,B,3,0
2003,SFX,IAX,9/6/2022,60549,Vegetarian chili and polenta cake,V,1,0
1068,ORX,LAX,9/6/2022,60987,Impossible Meatball Bowl,V,7,7
2343,DEX,MFX,9/2/2022,61360,Brioche cheeseburger,B,1,0
1533,SLX,EWX,9/4/2022,60987,Impossible Meatball Bowl,V,8,1
435,ORX,FAX,9/5/2022,60987,Impossible Meatball Bowl,V,2,1
1632,DEX,MFX,9/5/2022,60987,Impossible Meatball Bowl,V,5,4
344,BWX,IAX,9/8/2022,58574,Belgium waffle,WF,6,0
723,ORX,FLX,9/8/2022,58981,Scrambled eggs,O,20,18
2313,DEX,ORX,9/8/2022,61360,Brioche cheeseburger,B,10,10
1220,LAX,OGX,9/10/2022,60458,Crispy Hawaiian garlic tofu,V,5,5
627,PHX,ORX,9/10/2022,60983,Zatar chicken,C,7,0
1539,ORX,TPX,9/11/2022,60983,Zatar chicken,C,18,16
751,YYX,IAX,9/13/2022,45341,Spinach and cheese canneloni,P,8,8
1814,IAX,LAX,9/24/2022,60983,Zatar chicken,C,22,0
1425,ORX,AUX,9/28/2022,61530,Impossible Meatball Bowl,V,4,4
227,BOX,IAX,9/29/2022,58019,Belgium waffle,WF,10,5
2133,DEX,SMX,9/30/2022,60987,Impossible Meatball Bowl,V,5,3
3469,MCX,EWX,9/11/2022,57994,Classic selection cheese tray,O,6,4
1186,LAX,SJX,9/11/2022,58981,Scrambled eggs,O,6,6
1577,EWX,TPX,9/15/2022,61530,Impossible Meatball Bowl,V,3,3
525,DEX,CLX,9/15/2022,60549,Vegetarian chili and polenta cake,V,1,0
422,IAX,SAX,9/17/2022,60983,Zatar chicken,C,22,6
2065,LGX,DEX,9/19/2022,58574,Belgium waffle,WF,6,3
2439,PBX,EWX,9/24/2022,60983,Zatar chicken,C,10,9
1802,DEX,LAX,9/24/2022,60549,Vegetarian chili and polenta cake,V,1,0
564,IAX,DEX,9/25/2022,60983,Zatar chicken,C,12,7
2317,ORX,SAX,9/4/2022,58764,Mediterranean Falafel Bowl,V,1,0
1409,IAX,BZX,9/6/2022,61360,Brioche cheeseburger,B,2,0
2364,DEX,EWX,9/8/2022,61360,Brioche cheeseburger,B,2,1
1851,IAX,MCX,9/8/2022,60983,Zatar chicken,C,18,12
557,DEX,MFX,9/9/2022,60983,Zatar chicken,C,6,5
2019,LAX,TPX,9/9/2022,61529,Zatar chicken,C,6,6
1998,IAX,SFX,9/10/2022,60987,Impossible Meatball Bowl,V,8,4
1680,SFX,CUX,9/11/2022,58981,Scrambled eggs,O,20,20
1739,IAX,LAX,9/12/2022,60983,Zatar chicken,C,9,9
1459,LGX,IAX,9/13/2022,60983,Zatar chicken,C,10,10
1209,EWX,DFX,9/13/2022,60983,Zatar chicken,C,7,0
1199,ORX,CUX,9/15/2022,58019,Belgium waffle,WF,6,0
1811,SFX,DEX,9/16/2022,60983,Zatar chicken,C,26,0
227,BOX,IAX,9/18/2022,58574,Belgium waffle,WF,6,4
1521,MCX,DEX,9/18/2022,60987,Impossible Meatball Bowl,V,16,0
1691,DEX,SAX,9/20/2022,58574,Belgium waffle,WF,7,0
2157,IAX,SFX,9/22/2022,60549,Vegetarian chili and polenta cake,V,1,0
1144,BOX,DEX,9/23/2022,60987,Impossible Meatball Bowl,V,8,8
2415,DEX,SBX,9/25/2022,60549,Vegetarian chili and polenta cake,V,2,0
1640,OGX,SFX,9/27/2022,60458,Crispy Hawaiian garlic tofu,V,6,0
459,PBX,EWX,9/28/2022,58981,Scrambled eggs,O,6,9
2230,IAX,DEX,9/28/2022,58019,Belgium waffle,WF,8,0
660,SEX,DEX,9/29/2022,60983,Zatar chicken,C,10,0
1021,IAX,CUX,9/1/2022,58764,Mediterranean Falafel Bowl,FB,4,0
2260,IAX,MSX,9/12/2022,58981,Scrambled eggs,O,16,2
2301,SNX,DEX,9/12/2022,60983,Zatar chicken,C,20,6
2014,SFX,ORX,9/12/2022,58981,Scrambled eggs,O,28,14
1868,CZX,IAX,9/13/2022,60983,Zatar chicken,C,10,0
1097,IAX,SJX,9/14/2022,58019,Belgium waffle,WF,14,14
707,OGX,LAX,9/20/2022,58091,Chicken katsu,C,14,0
2014,SFX,ORX,9/21/2022,58019,Belgium waffle,WF,14,16
2431,ORX,AUX,9/24/2022,58563,Tomato and kale baked egg,E,5,5
1125,DEX,SMX,9/28/2022,58981,Scrambled eggs,O,8,0
2426,IAX,ORX,9/29/2022,60987,Impossible Meatball Bowl,V,7,3
926,LHX,IAX,9/16/2022,61482,Ricotta and mushroom filled tortellini,P,6,0
926,LHX,IAX,9/16/2022,58868,"ENT, YELLOW THAI VEGETABLE CURRY - NON-WESTERN VEGETARIAN, UE, EUROPE to USA",V,8,0
452,DEX,ORX,9/16/2022,61360,Brioche cheeseburger,B,8,0
1893,DEX,BOX,9/9/2022,61360,Brioche cheeseburger,B,4,0
2068,SNX,IAX,9/10/2022,58981,Scrambled eggs,O,16,0
2216,EWX,LAX,9/12/2022,61475,Grilled chicken,C,35,0
222,SFX,MCX,9/17/2022,61360,Brioche cheeseburger,B,4,4
1680,SFX,CUX,9/19/2022,58272,Horchata steel cut oatmeal,OM,2,0
4661,IAX,YYX,9/20/2022,60985,Zatar chicken,C,7,3
1418,DEX,RDX,9/24/2022,61360,Brioche cheeseburger,B,3,3
659,AUX,EWX,9/2/2022,60983,Zatar chicken,C,12,11
1497,FLX,EWX,9/6/2022,60987,Impossible Meatball Bowl,V,12,10
382,IAX,AUX,9/9/2022,58272,Horchata steel cut oatmeal,OM,1,0
2172,GRX,DEX,9/10/2022,60987,Impossible Meatball Bowl,V,8,8
2018,IAX,BOX,9/12/2022,61524,Scrambled eggs,O,6,5
2095,IAX,LGX,9/12/2022,61530,Impossible Meatball Bowl,V,5,2
1472,EWX,SDX,9/12/2022,61360,Brioche cheeseburger,B,2,0
1850,EWX,SEX,9/14/2022,60987,Impossible Meatball Bowl,V,7,0
449,BOX,DEX,9/15/2022,60987,Impossible Meatball Bowl,V,8,0
495,SNX,EWX,9/15/2022,58981,Scrambled eggs,O,6,4
1188,BOX,SFX,9/24/2022,60987,Impossible Meatball Bowl,V,7,8
1597,DEX,ATX,9/27/2022,60987,Impossible Meatball Bowl,V,10,10
1599,ORX,IAX,9/2/2022,58764,Mediterranean Falafel Bowl,V,2,0
2159,EWX,JAX,9/2/2022,61529,Zatar chicken,C,6,5
241,STX,EWX,9/2/2022,60987,Impossible Meatball Bowl,V,8,0
2075,IAX,DEX,9/3/2022,58764,Mediterranean Falafel Bowl,V,2,0
2074,DEX,SFX,9/1/2022,61360,Brioche cheeseburger,B,1,0
1406,BZX,IAX,9/1/2022,60987,Impossible Meatball Bowl,V,6,4
1875,YVX,DEX,9/3/2022,61530,Impossible Meatball Bowl,V,5,0
1565,BOX,ORX,9/5/2022,61529,Zatar chicken,C,7,7
1946,MSX,DEX,9/5/2022,61529,Zatar chicken,C,7,5
1533,EWX,MIX,9/5/2022,58272,Horchata steel cut oatmeal,OM,2,1
692,ORX,DEX,9/6/2022,58766,Gingerbread French Toast,FT,3,0
2100,ORX,SFX,9/6/2022,60987,Impossible Meatball Bowl,V,6,0
1787,LAX,CLX,9/8/2022,61360,Brioche cheeseburger,B,5,5
546,IAX,AUX,9/13/2022,60549,Vegetarian chili and polenta cake,V,3,0
541,DEX,SAX,9/1/2022,60987,Impossible Meatball Bowl,V,5,2
2407,ORX,LAX,9/2/2022,60549,Vegetarian chili and polenta cake,V,1,0
1677,TPX,EWX,9/7/2022,60983,Zatar chicken,C,10,0
451,ORX,ANX,9/8/2022,58764,Mediterranean Falafel Bowl,V,1,0
2293,EWX,DEX,9/8/2022,58019,Belgium waffle,WF,24,0
2009,BOX,ORX,9/9/2022,58019,Belgium waffle,WF,16,16
1463,SEX,DEX,9/10/2022,58019,Belgium waffle,WF,10,6
1195,ORX,SEX,9/22/2022,58272,Horchata steel cut oatmeal,OM,2,0
497,DEX,MSX,9/23/2022,60983,Zatar chicken,C,9,0
1552,EWX,GUX,9/25/2022,58764,Mediterranean Falafel Bowl,FB,1,0
1614,IAX,EWX,9/28/2022,58981,Scrambled eggs,O,8,0
2380,SEX,IAX,9/2/2022,60983,Zatar chicken,C,12,0
1760,IAX,SEX,9/3/2022,60549,Vegetarian chili and polenta cake,V,1,0
495,SNX,EWX,9/4/2022,53106,ASIAN VEGETARIAN MEAL,AV,1,1
2497,IAX,MCX,9/5/2022,60983,Zatar chicken,C,9,7
1513,IAX,LIX,9/7/2022,58019,Belgium waffle,WF,4,0
2026,IAX,LAX,9/8/2022,58019,Belgium waffle,WF,7,4
1560,EWX,SAX,9/8/2022,58272,Horchata steel cut oatmeal,OM,2,0
2059,IAX,IAX,9/18/2022,58563,Tomato and kale baked egg,E,1,6
1990,IAX,ORX,9/18/2022,60987,Impossible Meatball Bowl,V,18,9
2289,ORX,IAX,9/19/2022,58272,Horchata steel cut oatmeal,OM,10,0
1827,SFX,DEX,9/20/2022,58766,Gingerbread French Toast,FT,1,0
2634,IAX,PDX,9/21/2022,58766,Gingerbread French Toast,FT,2,0
1590,CLX,IAX,9/21/2022,60987,Impossible Meatball Bowl,V,6,4
1125,DEX,SMX,9/23/2022,58272,Horchata steel cut oatmeal,OM,2,1
695,SFX,KOX,9/28/2022,60458,Crispy Hawaiian garlic tofu,V,4,0
2212,ORX,DFX,9/5/2022,61530,Impossible Meatball Bowl,V,3,0
1525,IAX,EWX,9/16/2022,58981,Scrambled eggs,O,15,0
341,ATX,DEX,9/16/2022,58981,Scrambled eggs,O,8,8
1669,IAX,CLX,9/17/2022,60549,Vegetarian chili and polenta cake,V,2,0
286,ORX,SNX,9/20/2022,58766,Gingerbread French Toast,FT,2,0
2267,LAX,EWX,9/22/2022,58981,Scrambled eggs,O,10,0
487,CLX,DEX,9/22/2022,60983,Zatar chicken,C,24,14
1773,IAX,DEX,9/2/2022,60983,Zatar chicken,C,10,0
2676,IAX,LAX,9/3/2022,61360,Brioche cheeseburger,B,3,0
1800,MIX,EWX,9/6/2022,58019,Belgium waffle,WF,8,4
1094,DEX,LAX,9/7/2022,58766,Gingerbread French Toast,FT,2,2
1039,CMX,SFX,9/7/2022,58019,Belgium waffle,WF,8,6
1931,ORX,MIX,9/9/2022,58764,Mediterranean Falafel Bowl,V,2,0
1917,IAX,PTX,9/15/2022,58019,Belgium waffle,WF,9,12
1778,EWX,IAX,9/4/2022,61360,Brioche cheeseburger,B,1,1
2240,DEX,SFX,9/4/2022,60549,Vegetarian chili and polenta cake,V,1,0
335,EWX,DFX,9/6/2022,60987,Impossible Meatball Bowl,V,5,0
459,EWX,SNX,9/7/2022,61360,Brioche cheeseburger,B,1,0
2497,IAX,MCX,9/8/2022,61360,Brioche cheeseburger,B,1,0
1891,EWX,PHX,9/10/2022,60987,Impossible Meatball Bowl,V,5,4
1891,EWX,PHX,9/10/2022,61360,Brioche cheeseburger,B,4,0
1784,SFX,AUX,9/15/2022,58563,Tomato and kale baked egg,E,3,0
572,AUX,SFX,9/15/2022,61529,Zatar chicken,C,7,7
227,BOX,IAX,9/19/2022,58981,Scrambled eggs,O,10,10
1682,SFX,CMX,9/20/2022,61360,Brioche cheeseburger,B,1,0
1069,IAX,LAX,9/30/2022,58766,Gingerbread French Toast,FT,1,0
331,LAX,ORX,9/18/2022,60983,Zatar chicken,C,15,0
1973,ORX,SFX,9/18/2022,60549,Vegetarian chili and polenta cake,V,1,0
1577,EWX,TPX,9/19/2022,61529,Zatar chicken,C,7,5
2111,ORX,SMX,9/21/2022,58764,Mediterranean Falafel Bowl,FB,1,0
1545,DEX,MSX,9/25/2022,58764,Mediterranean Falafel Bowl,FB,1,0
1253,DEX,RDX,9/28/2022,61530,Impossible Meatball Bowl,V,5,1
1758,PIX,DEX,9/1/2022,60983,Zatar chicken,C,10,5
2240,DEX,SFX,9/2/2022,61360,Brioche cheeseburger,B,1,0
2464,ORX,MCX,9/7/2022,60987,Impossible Meatball Bowl,V,5,5
185,MNX,GUX,9/8/2022,41772,Beef and onion stew in red wine sauce,B,88,0
2427,IAX,BOX,9/8/2022,58574,Belgium waffle,WF,5,5
1690,IAX,SFX,9/1/2022,61360,Brioche cheeseburger,B,2,2
2106,ORX,LAX,9/2/2022,58019,Belgium waffle,WF,14,10
1689,IAX,IAX,9/3/2022,58981,Scrambled eggs,O,10,0
2622,IAX,RNX,9/4/2022,61360,Brioche cheeseburger,B,5,0
2176,IAX,LAX,9/5/2022,61530,Impossible Meatball Bowl,V,4,4
2172,GRX,DEX,9/6/2022,60983,Zatar chicken,C,12,8
1500,EWX,LAX,9/7/2022,58049,Cinnamon French toast,FT,13,0
2487,TPX,ORX,9/9/2022,58981,Scrambled eggs,O,8,8
1893,DEX,BOX,9/11/2022,61360,Brioche cheeseburger,B,3,3
1252,IAX,SAX,9/20/2022,60549,Vegetarian chili and polenta cake,V,1,1
540,SFX,OGX,9/21/2022,60549,Vegetarian chili and polenta cake,V,2,0
1883,IAX,LAX,9/22/2022,60549,Vegetarian chili and polenta cake,V,4,0
1618,LAX,ORX,9/22/2022,60983,Zatar chicken,C,10,0
212,ATX,SFX,9/25/2022,61530,Impossible Meatball Bowl,V,5,5
5413,DEX,HSX,9/29/2022,57994,Classic selection cheese tray,O,15,5
2286,DEX,IAX,9/30/2022,60987,Impossible Meatball Bowl,V,6,0
1280,YVX,ORX,9/7/2022,60987,Impossible Meatball Bowl,V,8,1
468,EWX,MCX,9/14/2022,60983,Zatar chicken,C,11,0
2387,FLX,ORX,9/18/2022,61529,Zatar chicken,C,7,0
2617,LAX,IAX,9/19/2022,58563,Tomato and kale baked egg,E,4,0
479,DEX,ORX,9/21/2022,60983,Zatar chicken,C,12,7
592,SEX,EWX,9/23/2022,60987,Impossible Meatball Bowl,V,5,0
2122,ORX,SFX,9/1/2022,58764,Mediterranean Falafel Bowl,FB,3,0
1205,EWX,DEX,9/2/2022,58019,Belgium waffle,WF,24,12
1612,SJX,IAX,9/2/2022,61529,Zatar chicken,C,7,6
1889,ORX,LAX,9/4/2022,58019,Belgium waffle,WF,10,9
2028,MSX,EWX,9/11/2022,61529,Zatar chicken,C,7,3
1608,INX,DEX,9/12/2022,58981,Scrambled eggs,O,10,10
2084,UIX,IAX,9/15/2022,57548,Chicken breast stuffed with mozzarella and sun-dried tomatoes,C,5,2
2103,DFX,EWX,9/15/2022,60987,Impossible Meatball Bowl,V,4,4
1787,LAX,CLX,9/17/2022,58764,Mediterranean Falafel Bowl,V,1,0
2231,ORX,DFX,9/21/2022,60983,Zatar chicken,C,18,5
1035,IAX,PTX,9/30/2022,60987,Impossible Meatball Bowl,V,14,4
1810,IAX,FLX,9/11/2022,58563,Tomato and kale baked egg,E,1,0
4661,IAX,YYX,9/12/2022,60985,Zatar chicken,C,7,7
2672,IAX,SAX,9/13/2022,58574,Belgium waffle,WF,5,4
2401,BOX,SFX,9/13/2022,60987,Impossible Meatball Bowl,V,8,0
2138,ORX,SLX,9/14/2022,61524,Scrambled eggs,O,6,6
1030,LAX,DEX,9/15/2022,58981,Scrambled eggs,O,26,26
1009,BOX,SFX,9/16/2022,58019,Belgium waffle,WF,9,4
1009,BOX,SFX,9/16/2022,58981,Scrambled eggs,O,10,9
1107,DEX,INX,9/17/2022,60987,Impossible Meatball Bowl,V,7,7
207,BOX,IAX,9/20/2022,57040,Grilled beef tenderloin,B,7,3
1529,ORX,JAX,9/20/2022,58574,Belgium waffle,WF,5,4
2046,DEX,TPX,9/21/2022,58019,Belgium waffle,WF,6,0
2261,SMX,ORX,9/24/2022,58019,Belgium waffle,WF,10,10
1502,IAX,LGX,9/24/2022,60987,Impossible Meatball Bowl,V,6,4
1532,CLX,CUX,9/24/2022,58019,Belgium waffle,WF,10,0
1897,DTX,DEX,9/2/2022,61529,Zatar chicken,C,7,2
1432,LAX,HNX,9/4/2022,56490,Kosher Meal,KS,1,1
314,DEX,IAX,9/6/2022,61360,Brioche cheeseburger,B,1,0
1269,SAX,ORX,9/13/2022,61529,Zatar chicken,C,7,0
392,PDX,IAX,9/13/2022,60987,Impossible Meatball Bowl,V,8,7
628,DEX,EWX,9/15/2022,58766,Gingerbread French Toast,FT,1,0
1861,EWX,DFX,9/16/2022,58574,Belgium waffle,WF,3,3
1706,IAX,SFX,9/19/2022,60987,Impossible Meatball Bowl,V,7,6
2085,ORX,SFX,9/18/2022,60549,Vegetarian chili and polenta cake,V,1,0
1052,DEX,SFX,9/30/2022,60983,Zatar chicken,C,11,0
2100,ORX,SFX,9/5/2022,60987,Impossible Meatball Bowl,V,4,8
2207,IAX,DEX,9/16/2022,60983,Zatar chicken,C,10,5
2172,GRX,DEX,9/23/2022,60987,Impossible Meatball Bowl,V,8,0
570,EWX,BQX,9/24/2022,58019,Belgium waffle,WF,16,1
2425,LAX,BOX,9/30/2022,60987,Impossible Meatball Bowl,V,6,1
1917,IAX,PTX,9/30/2022,58981,Scrambled eggs,O,9,0
590,DEX,RIX,9/30/2022,61530,Impossible Meatball Bowl,V,5,4
1872,IAX,PHX,9/14/2022,61530,Impossible Meatball Bowl,V,2,1
1087,BOX,IAX,9/18/2022,60983,Zatar chicken,C,12,0
389,LAX,SEX,9/24/2022,60987,Impossible Meatball Bowl,V,5,2
2046,DEX,TPX,9/15/2022,58766,Gingerbread French Toast,FT,2,0
665,LAX,ORX,9/18/2022,58019,Belgium waffle,WF,10,8
2177,IAX,SLX,9/22/2022,61524,Scrambled eggs,O,6,0
1710,ORX,SAX,9/20/2022,58981,Scrambled eggs,O,10,0
4806,ORX,PVX,9/29/2022,60985,Zatar chicken,C,7,4
1662,IAX,PUX,9/30/2022,58981,Scrambled eggs,O,7,0
352,DCX,SFX,9/30/2022,60983,Zatar chicken,C,10,0
2452,SAX,SFX,9/20/2022,58019,Belgium waffle,WF,8,0
548,IAX,SFX,9/23/2022,58766,Gingerbread French Toast,FT,2,2
1600,IAX,LAX,9/29/2022,60987,Impossible Meatball Bowl,V,7,0
1197,CUX,ORX,9/29/2022,58109,Chicken breast entree,C,12,0
6077,DFX,IAX,9/19/2022,57994,Classic selection cheese tray,O,12,11
385,DEX,HNX,9/27/2022,58490,Teriyaki chicken,B,17,17
1437,SLX,ORX,9/28/2022,61530,Impossible Meatball Bowl,V,5,0
1154,EWX,LAX,9/3/2022,60983,Zatar chicken,C,12,0
1046,DEX,IAX,9/18/2022,58766,Gingerbread French Toast,FT,2,1
1875,YVX,DEX,9/18/2022,61530,Impossible Meatball Bowl,V,5,4
269,EWX,BOX,9/19/2022,55573,Seared beef short rib,B,7,5
517,LAX,JFX,9/20/2022,53014,Thai chicken,C,20,1
774,CLX,DEX,9/12/2022,60983,Zatar chicken,C,10,10
1981,SNX,ORX,9/13/2022,60983,Zatar chicken,C,10,0
1594,SMX,DEX,9/3/2022,61529,Zatar chicken,C,7,0
2485,IAX,CLX,9/15/2022,61360,Brioche cheeseburger,B,3,0
1020,CUX,IAX,9/16/2022,58110,Vegetarian entree,V,8,8
1498,SFX,IAX,9/24/2022,60983,Zatar chicken,C,8,0
1615,JAX,ORX,9/27/2022,61529,Zatar chicken,C,7,7
648,DEX,LAX,9/4/2022,60987,Impossible Meatball Bowl,V,8,4
2134,PHX,IAX,9/7/2022,58019,Belgium waffle,WF,10,7
1885,EWX,RSX,9/15/2022,60987,Impossible Meatball Bowl,V,5,0
632,IAX,BWX,9/18/2022,58981,Scrambled eggs,O,10,9
2031,DEX,CUX,9/19/2022,58563,Tomato and kale baked egg,E,3,0
1756,EWX,IAX,9/16/2022,58981,Scrambled eggs,O,25,0
2443,IAX,FLX,9/27/2022,60983,Zatar chicken,C,9,7
2111,ORX,SMX,9/14/2022,60987,Impossible Meatball Bowl,V,7,4
675,EWX,SEX,9/17/2022,61360,Brioche cheeseburger,B,5,0
152,GUX,KIX,9/23/2022,41564,Raisin French toast,PK,5,1
1443,EWX,PDX,9/14/2022,56447,Kosher Meal,KS,1,0
619,IAX,TPX,9/19/2022,58563,Tomato and kale baked egg,E,2,1
390,EWX,DEX,9/20/2022,60987,Impossible Meatball Bowl,V,3,3
1668,CUX,ORX,9/24/2022,58110,Vegetarian entree,V,8,6
1241,PHX,ORX,9/30/2022,60987,Impossible Meatball Bowl,V,8,4
2607,LAX,IAX,9/29/2022,60983,Zatar chicken,C,7,0
2615,LAX,EWX,9/28/2022,58488,Tapas,O2,22,22
1043,EWX,AUX,9/23/2022,61360,Brioche cheeseburger,B,7,0
1048,DEX,FAX,9/23/2022,61529,Zatar chicken,C,4,3
1178,DEX,ATX,9/1/2022,58764,Mediterranean Falafel Bowl,FB,4,2
1800,MIX,EWX,9/2/2022,58019,Belgium waffle,WF,8,8
752,EWX,LAX,9/2/2022,61475,Grilled chicken,C,11,11
2337,SNX,DEX,9/6/2022,61530,Impossible Meatball Bowl,V,5,0
